"TransactionID","fraud"
"3664927",0.110322638168456
"3664947",0.0518931454739696
"3664950",0.0518931454739696
"3664951",0.0518931454739696
"3664962",0.0806900987333942
"3664980",0.202165411821404
"3664992",0.116131110829795
"3665000",0.116131110829795
"3665001",0.202165411821404
"3665003",0.202165411821404
"3665011",0.116131110829795
"3665021",0.079878338314473
"3665024",0.110322638168456
"3665028",0.110322638168456
"3665032",0.0388015919826808
"3665042",0.110322638168456
"3665058",0.0338489276733146
"3665059",0.116131110829795
"3665060",0.0338489276733146
"3665061",0.0338489276733146
"3665064",0.0338489276733146
"3665067",0.0575782883653792
"3665073",0.143412996358868
"3665084",0.0435307413344076
"3665097",0.116131110829795
"3665100",0.0518931454739696
"3665106",0.116131110829795
"3665116",0.0291931470365173
"3665130",0.0338489276733146
"3665150",0.143412996358868
"3665151",0.0154829309914952
"3665182",0.0427354373478821
"3665184",0.116131110829795
"3665186",0.0226247732706081
"3665187",0.143412996358868
"3665211",0.0291931470365173
"3665214",0.0320068921149651
"3665227",0.0599456230982369
"3665236",0.110322638168456
"3665241",0.079878338314473
"3665243",0.0226247732706081
"3665260",0.116131110829795
"3665271",0.110322638168456
"3665289",0.06844616033031
"3665338",0.116131110829795
"3665367",0.192993396474433
"3665370",0.202165411821404
"3665376",0.116131110829795
"3665387",0.202165411821404
"3665389",0.079878338314473
"3665394",0.0757277489788558
"3665395",0.110322638168456
"3665397",0.116131110829795
"3665404",0.0757277489788558
"3665435",0.192993396474433
"3665437",0.0632904365128104
"3665444",0.0632904365128104
"3665455",0.192993396474433
"3665461",0.116131110829795
"3665467",0.0388015919826808
"3665470",0.105407601920466
"3665474",0.0575782883653792
"3665511",0.110322638168456
"3665515",0.110322638168456
"3665524",0.110322638168456
"3665562",0.110322638168456
"3665564",0.0480365396821783
"3665633",0.136450635838036
"3665655",0.116131110829795
"3665661",0.06844616033031
"3665670",0.0226247732706081
"3665674",0.0226247732706081
"3665677",0.192993396474433
"3665684",0.192993396474433
"3665685",0.143412996358868
"3665686",0.0226247732706081
"3665689",0.0722288387548537
"3665693",0.143412996358868
"3665720",0.0415131603827334
"3665727",0.0548148503734676
"3665735",0.116131110829795
"3665738",0.0548148503734676
"3665742",0.0548148503734676
"3665745",0.0548148503734676
"3665750",0.0427354373478821
"3665753",0.0427354373478821
"3665760",0.116131110829795
"3665763",0.105407601920466
"3665764",0.116131110829795
"3665765",0.110322638168456
"3665792",0.0338489276733146
"3665799",0.0632904365128104
"3665804",0.116131110829795
"3665814",0.143412996358868
"3665816",0.0226247732706081
"3665817",0.0388015919826808
"3665820",0.0722288387548537
"3665826",0.136450635838036
"3665830",0.116131110829795
"3665852",0.143412996358868
"3665858",0.110322638168456
"3665860",0.110322638168456
"3665861",0.116131110829795
"3665864",0.116131110829795
"3665870",0.032264946049266
"3665871",0.110322638168456
"3665884",0.0435307413344076
"3665887",0.0435307413344076
"3665888",0.0435307413344076
"3665889",0.0548148503734676
"3665899",0.110322638168456
"3665919",0.079878338314473
"3665927",0.116131110829795
"3665932",0.116131110829795
"3665934",0.0548148503734676
"3665936",0.0388015919826808
"3665955",0.202165411821404
"3665965",0.110322638168456
"3665970",0.110322638168456
"3665973",0.110322638168456
"3665980",0.0806900987333942
"3665989",0.0291931470365173
"3665996",0.0291931470365173
"3666000",0.0393377876992892
"3666004",0.0435307413344076
"3666007",0.0427354373478821
"3666011",0.0367002738369851
"3666029",0.079878338314473
"3666032",0.0176533884145304
"3666034",0.0226247732706081
"3666035",0.110322638168456
"3666038",0.0226247732706081
"3666041",0.0226247732706081
"3666044",0.0388015919826808
"3666051",0.116131110829795
"3666054",0.110322638168456
"3666055",0.0632904365128104
"3666057",0.110322638168456
"3666079",0.202165411821404
"3666081",0.0575782883653792
"3666083",0.202165411821404
"3666091",0.116131110829795
"3666093",0.0435307413344076
"3666098",0.0545177844170357
"3666127",0.0693624499144356
"3666147",0.079878338314473
"3666157",0.0427354373478821
"3666159",0.0427354373478821
"3666163",0.116131110829795
"3666165",0.0213800318596819
"3666173",0.0367002738369851
"3666174",0.202165411821404
"3666187",0.079878338314473
"3666201",0.0575782883653792
"3666204",0.116131110829795
"3666205",0.0291931470365173
"3666211",0.0518931454739696
"3666212",0.202165411821404
"3666214",0.0518931454739696
"3666234",0.116131110829795
"3666238",0.143412996358868
"3666245",0.143412996358868
"3666251",0.0388015919826808
"3666252",0.0427354373478821
"3666253",0.0757277489788558
"3666256",0.0226247732706081
"3666258",0.202165411821404
"3666261",0.202165411821404
"3666263",0.0393377876992892
"3666264",0.192993396474433
"3666266",0.136450635838036
"3666270",0.0632904365128104
"3666271",0.136450635838036
"3666277",0.0338489276733146
"3666280",0.0632904365128104
"3666286",0.079878338314473
"3666287",0.110322638168456
"3666301",0.202165411821404
"3666302",0.0518931454739696
"3666305",0.202165411821404
"3666309",0.202165411821404
"3666314",0.202165411821404
"3666327",0.143412996358868
"3666328",0.116131110829795
"3666331",0.0291931470365173
"3666345",0.143412996358868
"3666350",0.0367002738369851
"3666355",0.0765008361493743
"3666357",0.0765008361493743
"3666358",0.0765008361493743
"3666362",0.0765008361493743
"3666369",0.116131110829795
"3666377",0.116131110829795
"3666381",0.0632904365128104
"3666392",0.192993396474433
"3666394",0.192993396474433
"3666396",0.192993396474433
"3666397",0.202165411821404
"3666401",0.110322638168456
"3666404",0.0388015919826808
"3666405",0.116131110829795
"3666416",0.110322638168456
"3666419",0.0338489276733146
"3666423",0.116131110829795
"3666425",0.192993396474433
"3666434",0.0757277489788558
"3666439",0.0757277489788558
"3666454",0.0722288387548537
"3666456",0.116131110829795
"3666460",0.0480365396821783
"3666463",0.0291931470365173
"3666470",0.0806900987333942
"3666489",0.202165411821404
"3666490",0.202165411821404
"3666491",0.192993396474433
"3666492",0.202165411821404
"3666499",0.0548148503734676
"3666502",0.0548148503734676
"3666504",0.110322638168456
"3666516",0.0367002738369851
"3666523",0.0435307413344076
"3666547",0.0388015919826808
"3666548",0.0388015919826808
"3666555",0.0806900987333942
"3666561",0.0275972387580691
"3666635",0.0291931470365173
"3666645",0.0404300408689854
"3666661",0.0388015919826808
"3666682",0.0427354373478821
"3666685",0.0427354373478821
"3666727",0.0372085557019879
"3666805",0.0404300408689854
"3666842",0.192993396474433
"3666850",0.0599456230982369
"3666857",0.0480365396821783
"3666859",0.202165411821404
"3666862",0.0548148503734676
"3666870",0.0404300408689854
"3666872",0.0404300408689854
"3666881",0.136450635838036
"3666882",0.013985780780415
"3666885",0.0338489276733146
"3666888",0.0722288387548537
"3666896",0.0722288387548537
"3666899",0.116131110829795
"3666915",0.0427354373478821
"3666919",0.0722288387548537
"3666926",0.0415131603827334
"3666973",0.0548148503734676
"3666990",0.0226247732706081
"3666992",0.0404300408689854
"3666998",0.0404300408689854
"3667001",0.0545177844170357
"3667029",0.079878338314473
"3667034",0.0435307413344076
"3667042",0.0480365396821783
"3667044",0.079878338314473
"3667048",0.0367002738369851
"3667050",0.202165411821404
"3667051",0.0722288387548537
"3667054",0.0388015919826808
"3667056",0.079878338314473
"3667067",0.0226247732706081
"3667074",0.0427354373478821
"3667077",0.079878338314473
"3667097",0.0548148503734676
"3667138",0.032264946049266
"3667139",0.0480365396821783
"3667148",0.032264946049266
"3667151",0.0722288387548537
"3667155",0.0354211735368815
"3667157",0.0722288387548537
"3667158",0.0806900987333942
"3667168",0.0291931470365173
"3667175",0.202165411821404
"3667181",0.0266266334513934
"3667196",0.0404300408689854
"3667201",0.0722288387548537
"3667202",0.143412996358868
"3667206",0.0722288387548537
"3667211",0.0722288387548537
"3667222",0.143412996358868
"3667237",0.0404300408689854
"3667249",0.0427354373478821
"3667281",0.054947029032313
"3667283",0.136450635838036
"3667292",0.0338489276733146
"3667293",0.0393377876992892
"3667294",0.0338489276733146
"3667297",0.0404300408689854
"3667302",0.0251673920698497
"3667309",0.110322638168456
"3667322",0.0213800318596819
"3667324",0.0806900987333942
"3667325",0.0427354373478821
"3667336",0.0599456230982369
"3667345",0.0388015919826808
"3667353",0.143412996358868
"3667367",0.143412996358868
"3667385",0.0575782883653792
"3667412",0.0548148503734676
"3667417",0.032264946049266
"3667429",0.032264946049266
"3667432",0.110322638168456
"3667458",0.020623450528814
"3667462",0.020623450528814
"3667464",0.0427354373478821
"3667468",0.0388015919826808
"3667471",0.192993396474433
"3667472",0.192993396474433
"3667489",0.110322638168456
"3667507",0.0548148503734676
"3667522",0.0632904365128104
"3667539",0.06844616033031
"3667583",0.143412996358868
"3667588",0.143412996358868
"3667591",0.0393377876992892
"3667600",0.0213800318596819
"3667601",0.143412996358868
"3667605",0.136450635838036
"3667607",0.143412996358868
"3667612",0.143412996358868
"3667616",0.143412996358868
"3667621",0.136450635838036
"3667625",0.136450635838036
"3667628",0.136450635838036
"3667632",0.136450635838036
"3667638",0.136450635838036
"3667639",0.136450635838036
"3667652",0.0548148503734676
"3667681",0.0291931470365173
"3667694",0.0722288387548537
"3667706",0.032264946049266
"3667713",0.143412996358868
"3667731",0.0765008361493743
"3667734",0.0393377876992892
"3667738",0.116131110829795
"3667741",0.0404300408689854
"3667748",0.032264946049266
"3667752",0.0632904365128104
"3667760",0.0427354373478821
"3667761",0.032264946049266
"3667763",0.079878338314473
"3667767",0.032264946049266
"3667773",0.079878338314473
"3667782",0.06844616033031
"3667798",0.0367002738369851
"3667802",0.110322638168456
"3667822",0.0367002738369851
"3667829",0.0518931454739696
"3667844",0.0518931454739696
"3667845",0.032264946049266
"3667846",0.032264946049266
"3667849",0.0427354373478821
"3667856",0.032264946049266
"3667860",0.0296739403288554
"3667862",0.143412996358868
"3667868",0.110322638168456
"3667883",0.0291931470365173
"3667885",0.032264946049266
"3667910",0.192993396474433
"3667912",0.0388015919826808
"3667913",0.0404300408689854
"3667915",0.0226247732706081
"3667917",0.0757277489788558
"3667918",0.0226247732706081
"3667926",0.0427354373478821
"3667928",0.0765008361493743
"3667929",0.202165411821404
"3667933",0.0765008361493743
"3667937",0.202165411821404
"3667939",0.0427354373478821
"3667950",0.0427354373478821
"3667960",0.202165411821404
"3667964",0.0722288387548537
"3667970",0.192993396474433
"3667977",0.032264946049266
"3667979",0.192993396474433
"3667981",0.116131110829795
"3667989",0.202165411821404
"3668008",0.0632904365128104
"3668011",0.0722288387548537
"3668016",0.0226247732706081
"3668019",0.0722288387548537
"3668039",0.0388015919826808
"3668043",0.0388015919826808
"3668049",0.0367002738369851
"3668061",0.0393377876992892
"3668087",0.0213800318596819
"3668094",0.0427354373478821
"3668097",0.0427354373478821
"3668099",0.0393377876992892
"3668100",0.143412996358868
"3668101",0.032264946049266
"3668102",0.0806900987333942
"3668108",0.136450635838036
"3668121",0.192993396474433
"3668124",0.0427354373478821
"3668127",0.0480365396821783
"3668131",0.0632904365128104
"3668141",0.0480365396821783
"3668162",0.110322638168456
"3668163",0.136450635838036
"3668178",0.0427354373478821
"3668198",0.0291931470365173
"3668218",0.0404300408689854
"3668237",0.0722288387548537
"3668249",0.0393377876992892
"3668252",0.116131110829795
"3668264",0.0632904365128104
"3668270",0.0404300408689854
"3668280",0.0757277489788558
"3668291",0.110322638168456
"3668314",0.136450635838036
"3668318",0.143412996358868
"3668354",0.032264946049266
"3668365",0.0338489276733146
"3668373",0.136450635838036
"3668392",0.116131110829795
"3668403",0.0632904365128104
"3668415",0.0757277489788558
"3668421",0.0427354373478821
"3668422",0.0415131603827334
"3668426",0.0415131603827334
"3668427",0.041184287385688
"3668431",0.192993396474433
"3668433",0.192993396474433
"3668439",0.0415131603827334
"3668441",0.079878338314473
"3668442",0.192993396474433
"3668444",0.0372085557019879
"3668455",0.143412996358868
"3668461",0.136450635838036
"3668479",0.0806900987333942
"3668485",0.0226247732706081
"3668509",0.143412996358868
"3668516",0.202165411821404
"3668528",0.143412996358868
"3668555",0.0599456230982369
"3668561",0.202165411821404
"3668583",0.0765008361493743
"3668597",0.116131110829795
"3668602",0.032264946049266
"3668605",0.0757277489788558
"3668609",0.079878338314473
"3668612",0.0757277489788558
"3668643",0.0757277489788558
"3668683",0.0226247732706081
"3668694",0.0693624499144356
"3668704",0.013985780780415
"3668725",0.0415131603827334
"3668731",0.202165411821404
"3668742",0.110322638168456
"3668743",0.0548148503734676
"3668747",0.0435307413344076
"3668748",0.192993396474433
"3668749",0.136450635838036
"3668759",0.0213800318596819
"3668764",0.0291931470365173
"3668768",0.0806900987333942
"3668771",0.136450635838036
"3668774",0.192993396474433
"3668791",0.0722288387548537
"3668801",0.0575782883653792
"3668806",0.0427354373478821
"3668815",0.0372085557019879
"3668816",0.116131110829795
"3668819",0.020623450528814
"3668821",0.116131110829795
"3668829",0.0632904365128104
"3668833",0.116131110829795
"3668836",0.116131110829795
"3668839",0.020623450528814
"3668844",0.0186853079663111
"3668872",0.0226247732706081
"3668876",0.0757277489788558
"3668882",0.0632904365128104
"3668894",0.110322638168456
"3668906",0.0320068921149651
"3668923",0.0388015919826808
"3668927",0.0388015919826808
"3668928",0.0338489276733146
"3668929",0.116131110829795
"3668930",0.202165411821404
"3668931",0.0435307413344076
"3668937",0.143412996358868
"3668947",0.0404300408689854
"3668948",0.0338489276733146
"3668949",0.0632904365128104
"3668964",0.032264946049266
"3668992",0.202165411821404
"3668993",0.110322638168456
"3668994",0.202165411821404
"3668997",0.0575782883653792
"3668998",0.192993396474433
"3669001",0.202165411821404
"3669003",0.202165411821404
"3669023",0.0757277489788558
"3669024",0.0427354373478821
"3669025",0.0226247732706081
"3669028",0.0226247732706081
"3669041",0.202165411821404
"3669063",0.079878338314473
"3669065",0.143412996358868
"3669077",0.079878338314473
"3669078",0.100074754011663
"3669079",0.143412996358868
"3669082",0.06844616033031
"3669091",0.0415131603827334
"3669095",0.0693624499144356
"3669096",0.0338489276733146
"3669101",0.0632904365128104
"3669102",0.116131110829795
"3669108",0.143412996358868
"3669111",0.116131110829795
"3669123",0.0765008361493743
"3669139",0.0548148503734676
"3669161",0.06844616033031
"3669169",0.0757277489788558
"3669170",0.0388015919826808
"3669172",0.110322638168456
"3669181",0.136450635838036
"3669186",0.0806900987333942
"3669197",0.0404300408689854
"3669198",0.105407601920466
"3669206",0.110322638168456
"3669209",0.116131110829795
"3669212",0.0548148503734676
"3669213",0.0757277489788558
"3669219",0.110322638168456
"3669233",0.110322638168456
"3669239",0.116131110829795
"3669243",0.0372085557019879
"3669250",0.0372085557019879
"3669253",0.202165411821404
"3669255",0.0548148503734676
"3669257",0.0548148503734676
"3669258",0.0806900987333942
"3669259",0.0765008361493743
"3669260",0.0518931454739696
"3669264",0.0806900987333942
"3669278",0.0393377876992892
"3669282",0.202165411821404
"3669293",0.0757277489788558
"3669303",0.0338489276733146
"3669305",0.143412996358868
"3669312",0.0393377876992892
"3669316",0.013985780780415
"3669317",0.013985780780415
"3669318",0.110322638168456
"3669319",0.013985780780415
"3669321",0.079878338314473
"3669324",0.013985780780415
"3669325",0.0548148503734676
"3669327",0.013985780780415
"3669335",0.0757277489788558
"3669336",0.0548148503734676
"3669348",0.079878338314473
"3669353",0.110322638168456
"3669359",0.0226247732706081
"3669361",0.0226247732706081
"3669364",0.0226247732706081
"3669375",0.079878338314473
"3669380",0.079878338314473
"3669384",0.079878338314473
"3669388",0.079878338314473
"3669399",0.079878338314473
"3669400",0.079878338314473
"3669404",0.0548148503734676
"3669436",0.136450635838036
"3669446",0.110322638168456
"3669468",0.110322638168456
"3669500",0.0722288387548537
"3669521",0.0338489276733146
"3669567",0.0388015919826808
"3669576",0.0388015919826808
"3669588",0.0632904365128104
"3669589",0.0194866201170472
"3669607",0.116131110829795
"3669613",0.0388015919826808
"3669639",0.0435307413344076
"3669672",0.0388015919826808
"3669674",0.054947029032313
"3669686",0.0722288387548537
"3669695",0.0757277489788558
"3669700",0.116131110829795
"3669709",0.110322638168456
"3669715",0.116131110829795
"3669722",0.0722288387548537
"3669756",0.0722288387548537
"3669757",0.032264946049266
"3669758",0.0722288387548537
"3669781",0.0213800318596819
"3669861",0.0545177844170357
"3669867",0.0545177844170357
"3669869",0.0545177844170357
"3669893",0.0388015919826808
"3669905",0.0599456230982369
"3669921",0.136450635838036
"3669922",0.0722288387548537
"3669932",0.0404300408689854
"3669947",0.110322638168456
"3669962",0.0722288387548537
"3669963",0.0575782883653792
"3669995",0.202165411821404
"3669997",0.0427354373478821
"3670008",0.0435307413344076
"3670022",0.0291931470365173
"3670024",0.0291931470365173
"3670030",0.054947029032313
"3670036",0.0722288387548537
"3670038",0.0722288387548537
"3670039",0.032264946049266
"3670041",0.013985780780415
"3670043",0.0291931470365173
"3670045",0.202165411821404
"3670047",0.0354211735368815
"3670048",0.0722288387548537
"3670060",0.032264946049266
"3670067",0.0393377876992892
"3670068",0.032264946049266
"3670069",0.032264946049266
"3670071",0.032264946049266
"3670079",0.032264946049266
"3670082",0.0427354373478821
"3670086",0.105407601920466
"3670092",0.0393377876992892
"3670103",0.0367002738369851
"3670104",0.143412996358868
"3670108",0.116131110829795
"3670112",0.079878338314473
"3670125",0.0722288387548537
"3670126",0.0722288387548537
"3670129",0.0404300408689854
"3670136",0.116131110829795
"3670143",0.0427354373478821
"3670145",0.0226247732706081
"3670165",0.0388015919826808
"3670174",0.0757277489788558
"3670178",0.0722288387548537
"3670179",0.079878338314473
"3670187",0.0427354373478821
"3670201",0.136450635838036
"3670204",0.0427354373478821
"3670223",0.0226247732706081
"3670226",0.079878338314473
"3670234",0.0722288387548537
"3670237",0.0435307413344076
"3670240",0.0427354373478821
"3670251",0.0632904365128104
"3670258",0.116131110829795
"3670261",0.0632904365128104
"3670268",0.0367002738369851
"3670272",0.0404300408689854
"3670273",0.0388015919826808
"3670274",0.110322638168456
"3670281",0.116131110829795
"3670287",0.116131110829795
"3670295",0.0388015919826808
"3670297",0.0806900987333942
"3670307",0.0427354373478821
"3670308",0.0388015919826808
"3670326",0.116131110829795
"3670329",0.0275972387580691
"3670333",0.0632904365128104
"3670335",0.202165411821404
"3670339",0.116131110829795
"3670364",0.143412996358868
"3670365",0.079878338314473
"3670366",0.0722288387548537
"3670424",0.0388015919826808
"3670466",0.079878338314473
"3670467",0.0722288387548537
"3670481",0.0338489276733146
"3670482",0.0213800318596819
"3670484",0.0367002738369851
"3670488",0.0213800318596819
"3670491",0.0404300408689854
"3670501",0.079878338314473
"3670523",0.032264946049266
"3670524",0.079878338314473
"3670529",0.06844616033031
"3670548",0.0226247732706081
"3670554",0.110322638168456
"3670557",0.0632904365128104
"3670575",0.136450635838036
"3670577",0.0575782883653792
"3670615",0.110322638168456
"3670623",0.0575782883653792
"3670634",0.0480365396821783
"3670650",0.143412996358868
"3670664",0.032264946049266
"3670666",0.202165411821404
"3670669",0.202165411821404
"3670672",0.202165411821404
"3670673",0.202165411821404
"3670676",0.079878338314473
"3670677",0.032264946049266
"3670679",0.136450635838036
"3670683",0.143412996358868
"3670686",0.032264946049266
"3670712",0.0186853079663111
"3670718",0.0757277489788558
"3670735",0.143412996358868
"3670825",0.0427354373478821
"3670833",0.143412996358868
"3670841",0.143412996358868
"3670844",0.0291931470365173
"3670854",0.0427354373478821
"3670861",0.0435307413344076
"3670865",0.041184287385688
"3670867",0.0632904365128104
"3670872",0.116131110829795
"3670874",0.0722288387548537
"3670891",0.0722288387548537
"3670892",0.0226247732706081
"3670897",0.0722288387548537
"3670903",0.0722288387548537
"3670930",0.0722288387548537
"3670959",0.0404300408689854
"3670965",0.0388015919826808
"3670971",0.0518931454739696
"3670991",0.110322638168456
"3671004",0.0291931470365173
"3671018",0.0599456230982369
"3671037",0.0757277489788558
"3671052",0.0388015919826808
"3671053",0.0806900987333942
"3671070",0.116131110829795
"3671097",0.136450635838036
"3671100",0.143412996358868
"3671102",0.0291931470365173
"3671110",0.0757277489788558
"3671112",0.136450635838036
"3671114",0.032264946049266
"3671133",0.136450635838036
"3671160",0.0548148503734676
"3671199",0.0226247732706081
"3671204",0.0480365396821783
"3671240",0.032264946049266
"3671271",0.0757277489788558
"3671288",0.0757277489788558
"3671313",0.110322638168456
"3671321",0.0404300408689854
"3671345",0.0427354373478821
"3671373",0.0388015919826808
"3671374",0.110322638168456
"3671383",0.202165411821404
"3671409",0.0388015919826808
"3671417",0.0806900987333942
"3671419",0.0388015919826808
"3671429",0.0722288387548537
"3671465",0.0632904365128104
"3671482",0.202165411821404
"3671503",0.0599456230982369
"3671505",0.0427354373478821
"3671546",0.079878338314473
"3671562",0.0213800318596819
"3671563",0.06844616033031
"3671584",0.105407601920466
"3671587",0.0427354373478821
"3671589",0.0722288387548537
"3671594",0.202165411821404
"3671597",0.0427354373478821
"3671604",0.202165411821404
"3671608",0.032264946049266
"3671609",0.202165411821404
"3671612",0.192993396474433
"3671629",0.0722288387548537
"3671630",0.0291931470365173
"3671633",0.0291931470365173
"3671646",0.0213800318596819
"3671655",0.192993396474433
"3671661",0.054947029032313
"3671670",0.143412996358868
"3671673",0.0291931470365173
"3671681",0.110322638168456
"3671682",0.0518931454739696
"3671692",0.0291931470365173
"3671704",0.032264946049266
"3671725",0.0722288387548537
"3671727",0.0722288387548537
"3671730",0.0435307413344076
"3671731",0.0427354373478821
"3671735",0.0291931470365173
"3671738",0.0388015919826808
"3671739",0.0388015919826808
"3671755",0.202165411821404
"3671767",0.110322638168456
"3671777",0.202165411821404
"3671779",0.143412996358868
"3671781",0.0480365396821783
"3671784",0.0427354373478821
"3671785",0.110322638168456
"3671798",0.0226247732706081
"3671802",0.202165411821404
"3671856",0.136450635838036
"3671870",0.0806900987333942
"3671872",0.0388015919826808
"3671874",0.032264946049266
"3671879",0.032264946049266
"3671885",0.032264946049266
"3671888",0.116131110829795
"3671902",0.0632904365128104
"3671905",0.143412996358868
"3671909",0.079878338314473
"3671910",0.136450635838036
"3671912",0.0599456230982369
"3671923",0.079878338314473
"3671935",0.079878338314473
"3671965",0.0548148503734676
"3671975",0.0518931454739696
"3671976",0.0518931454739696
"3672000",0.110322638168456
"3672015",0.0320068921149651
"3672021",0.110322638168456
"3672023",0.079878338314473
"3672024",0.0599456230982369
"3672028",0.116131110829795
"3672030",0.0765008361493743
"3672038",0.110322638168456
"3672072",0.0388015919826808
"3672082",0.143412996358868
"3672083",0.202165411821404
"3672085",0.192993396474433
"3672088",0.202165411821404
"3672094",0.202165411821404
"3672108",0.0427354373478821
"3672128",0.110322638168456
"3672138",0.0226247732706081
"3672145",0.0518931454739696
"3672159",0.0388015919826808
"3672162",0.0632904365128104
"3672167",0.202165411821404
"3672187",0.0518931454739696
"3672200",0.143412996358868
"3672213",0.143412996358868
"3672218",0.143412996358868
"3672228",0.136450635838036
"3672237",0.0548148503734676
"3672246",0.116131110829795
